date,Antigua and Barbuda,Australia,Bangladesh,Brazil,Chile,Czechia,Denmark,France,Indonesia,Italy,Japan,Malaysia,Mexico,Philippines,Saudi Arabia,Serbia,Slovenia,Spain,Taiwan,Thailand,United States
2022-02-26,82.0,-21.0,81.0,21.0,-11.0,-6.0,96.0,30.0,3.0,13.0,-9.0,-6.0,-3.0,28.0,10.0,8.0,17.0,11.0,4.0,-29.0,1.0
2022-02-27,103.0,-19.0,78.0,40.0,-15.0,32.0,69.0,46.0,21.0,14.0,-12.0,0.0,3.0,35.0,21.0,0.0,3.0,17.0,44.0,-19.0,-3.0
2022-02-28,107.0,-25.0,78.0,60.0,-6.0,-6.0,51.0,47.0,47.0,25.0,-11.0,-1.0,-2.0,28.0,26.0,-7.0,22.0,41.0,49.0,-19.0,-2.0
2022-03-01,90.0,-33.0,74.0,42.0,-8.0,18.0,39.0,34.0,14.0,20.0,-21.0,-2.0,1.0,27.0,25.0,4.0,46.0,23.0,-16.0,-20.0,8.0
2022-03-02,94.0,-29.0,81.0,13.0,-7.0,7.0,48.0,23.0,21.0,18.0,-13.0,-3.0,6.0,29.0,26.0,15.0,37.0,11.0,-19.0,-20.0,11.0
2022-03-03,95.0,-22.0,85.0,11.0,-9.0,3.0,63.0,29.0,44.0,14.0,-14.0,3.0,-1.0,30.0,12.0,22.0,38.0,-4.0,-22.0,-18.0,7.0
2022-03-04,110.0,-22.0,100.0,4.0,-6.0,-12.0,59.0,20.0,23.0,10.0,-17.0,1.0,-3.0,27.0,-9.0,11.0,27.0,-3.0,-14.0,-17.0,0.0
2022-03-05,100.0,-14.0,92.0,2.0,-14.0,-8.0,50.0,16.0,11.0,7.0,-14.0,-1.0,0.0,32.0,6.0,16.0,8.0,3.0,-9.0,-23.0,19.0
2022-03-06,109.0,-24.0,95.0,1.0,-23.0,-3.0,67.0,28.0,17.0,5.0,-18.0,12.0,6.0,38.0,25.0,-9.0,0.0,-12.0,3.0,-14.0,10.0
2022-03-07,126.0,-22.0,96.0,-2.0,-7.0,-11.0,56.0,32.0,21.0,9.0,-19.0,2.0,-2.0,36.0,27.0,-8.0,20.0,0.0,-45.0,-15.0,-5.0
2022-03-08,109.0,-34.0,101.0,3.0,-4.0,11.0,57.0,32.0,28.0,8.0,-17.0,5.0,6.0,38.0,29.0,14.0,30.0,3.0,-19.0,-13.0,-2.0
2022-03-09,112.0,-22.0,106.0,9.0,-9.0,16.0,39.0,33.0,33.0,15.0,-11.0,11.0,-1.0,38.0,32.0,4.0,40.0,4.0,-15.0,-11.0,-6.0
2022-03-10,111.0,-13.0,110.0,12.0,-7.0,8.0,40.0,31.0,36.0,16.0,-13.0,17.0,2.0,44.0,25.0,6.0,27.0,4.0,-23.0,-8.0,1.0
2022-03-11,105.0,-16.0,121.0,5.0,-7.0,-2.0,42.0,10.0,31.0,6.0,-15.0,17.0,-1.0,37.0,17.0,-2.0,17.0,-13.0,-15.0,-9.0,-4.0
2022-03-12,109.0,1.0,112.0,-2.0,-15.0,16.0,59.0,6.0,25.0,5.0,-8.0,19.0,-5.0,43.0,29.0,13.0,39.0,-5.0,-4.0,-16.0,-13.0
2022-03-13,131.0,3.0,110.0,-6.0,-17.0,37.0,54.0,-6.0,28.0,8.0,-7.0,25.0,6.0,51.0,46.0,31.0,55.0,-7.0,16.0,-7.0,0.0
2022-03-14,144.0,-6.0,113.0,-6.0,-10.0,6.0,47.0,37.0,38.0,13.0,-18.0,17.0,2.0,48.0,55.0,16.0,46.0,-16.0,-17.0,-6.0,12.0
2022-03-15,122.0,-25.0,111.0,-4.0,-8.0,7.0,47.0,27.0,37.0,16.0,-13.0,14.0,3.0,48.0,51.0,34.0,20.0,-8.0,-17.0,-6.0,19.0
2022-03-16,124.0,-24.0,120.0,5.0,-12.0,10.0,34.0,28.0,43.0,19.0,-8.0,14.0,4.0,48.0,34.0,13.0,25.0,-10.0,-15.0,-8.0,25.0
2022-03-17,118.0,-11.0,123.0,13.0,-11.0,9.0,23.0,25.0,43.0,10.0,-13.0,14.0,6.0,47.0,10.0,12.0,24.0,-9.0,-28.0,-8.0,20.0
2022-03-18,105.0,-17.0,109.0,10.0,-5.0,9.0,73.0,24.0,33.0,8.0,-43.0,15.0,4.0,42.0,10.0,11.0,24.0,0.0,-21.0,-15.0,15.0
2022-03-19,96.0,-7.0,113.0,4.0,-15.0,19.0,92.0,30.0,28.0,13.0,-25.0,16.0,7.0,53.0,17.0,28.0,36.0,2.0,-6.0,-20.0,19.0
2022-03-20,125.0,0.0,111.0,-6.0,-22.0,34.0,52.0,31.0,31.0,14.0,1.0,19.0,20.0,57.0,29.0,40.0,45.0,-14.0,13.0,-12.0,24.0
2022-03-21,129.0,-19.0,112.0,-9.0,-13.0,10.0,48.0,45.0,42.0,17.0,15.0,12.0,8.0,55.0,34.0,17.0,44.0,-8.0,-23.0,-9.0,16.0
2022-03-22,123.0,-23.0,107.0,-4.0,-11.0,29.0,79.0,48.0,42.0,26.0,-37.0,10.0,3.0,53.0,32.0,37.0,45.0,-8.0,-29.0,-10.0,12.0
2022-03-23,121.0,-19.0,105.0,4.0,-14.0,38.0,68.0,50.0,45.0,31.0,-19.0,14.0,1.0,51.0,31.0,49.0,49.0,-9.0,-48.0,-10.0,4.0
2022-03-24,119.0,-19.0,105.0,8.0,-14.0,30.0,86.0,48.0,47.0,30.0,-10.0,12.0,0.0,48.0,20.0,52.0,53.0,-8.0,-38.0,-11.0,9.0
2022-03-25,119.0,-21.0,115.0,8.0,-9.0,26.0,89.0,40.0,42.0,33.0,-7.0,15.0,0.0,48.0,20.0,35.0,67.0,-7.0,-18.0,-12.0,12.0
2022-03-26,113.0,-15.0,124.0,5.0,-18.0,56.0,96.0,47.0,34.0,40.0,-38.0,22.0,3.0,56.0,17.0,62.0,74.0,-5.0,-26.0,-18.0,22.0
2022-03-27,125.0,-16.0,107.0,-1.0,-22.0,63.0,68.0,63.0,42.0,29.0,8.0,28.0,9.0,60.0,32.0,86.0,87.0,3.0,-23.0,-7.0,10.0
2022-03-28,131.0,-30.0,109.0,-5.0,-15.0,33.0,45.0,52.0,50.0,26.0,-1.0,17.0,1.0,54.0,32.0,36.0,63.0,12.0,-46.0,-7.0,-1.0
2022-03-29,124.0,-36.0,105.0,-3.0,-18.0,19.0,61.0,34.0,50.0,32.0,0.0,13.0,2.0,50.0,30.0,50.0,55.0,3.0,-22.0,-8.0,7.0
2022-03-30,118.0,-28.0,109.0,4.0,-13.0,-8.0,29.0,14.0,57.0,-5.0,15.0,16.0,3.0,51.0,32.0,43.0,7.0,-5.0,-17.0,-8.0,8.0
2022-03-31,121.0,-23.0,104.0,3.0,-10.0,-12.0,61.0,15.0,56.0,-3.0,-13.0,18.0,7.0,52.0,20.0,14.0,-23.0,-2.0,-29.0,-8.0,8.0
2022-04-01,113.0,-25.0,105.0,-3.0,-8.0,-17.0,68.0,2.0,49.0,2.0,-10.0,21.0,5.0,42.0,7.0,10.0,-2.0,1.0,-28.0,-12.0,11.0
2022-04-02,101.0,-14.0,100.0,-8.0,-19.0,-17.0,75.0,-2.0,19.0,-8.0,12.0,17.0,6.0,50.0,-8.0,6.0,-28.0,5.0,-44.0,-24.0,29.0
2022-04-03,131.0,-8.0,74.0,-11.0,-21.0,-3.0,48.0,16.0,-15.0,4.0,-13.0,4.0,9.0,58.0,20.0,13.0,17.0,-9.0,-9.0,-11.0,15.0
2022-04-04,145.0,-20.0,79.0,-5.0,-15.0,-4.0,14.0,36.0,31.0,17.0,-18.0,9.0,3.0,55.0,27.0,14.0,28.0,-2.0,52.0,-7.0,12.0
2022-04-05,112.0,-20.0,78.0,-3.0,-13.0,-7.0,69.0,39.0,27.0,41.0,7.0,4.0,5.0,38.0,29.0,47.0,51.0,-2.0,25.0,-6.0,13.0
2022-04-06,124.0,-25.0,80.0,7.0,-15.0,16.0,21.0,27.0,32.0,25.0,6.0,4.0,6.0,45.0,28.0,64.0,57.0,14.0,-20.0,-4.0,11.0
2022-04-07,114.0,-21.0,76.0,12.0,-14.0,9.0,36.0,21.0,31.0,26.0,-3.0,5.0,5.0,44.0,13.0,25.0,47.0,21.0,-27.0,-8.0,12.0
2022-04-08,113.0,-24.0,67.0,7.0,-9.0,-5.0,59.0,11.0,24.0,35.0,-7.0,5.0,2.0,38.0,3.0,45.0,29.0,16.0,-20.0,-9.0,13.0
2022-04-09,104.0,-16.0,79.0,5.0,-20.0,2.0,54.0,21.0,8.0,22.0,5.0,2.0,4.0,50.0,15.0,32.0,-18.0,23.0,-13.0,-16.0,28.0
2022-04-10,126.0,-5.0,86.0,7.0,-22.0,14.0,63.0,72.0,1.0,36.0,15.0,10.0,23.0,48.0,32.0,14.0,54.0,34.0,5.0,0.0,24.0
2022-04-11,128.0,-13.0,89.0,-2.0,-15.0,24.0,134.0,72.0,35.0,41.0,-10.0,10.0,8.0,52.0,37.0,23.0,69.0,42.0,-21.0,11.0,16.0
2022-04-12,109.0,-18.0,87.0,-1.0,-13.0,54.0,155.0,68.0,35.0,49.0,-3.0,9.0,11.0,48.0,33.0,59.0,79.0,24.0,-20.0,20.0,24.0
2022-04-13,129.0,-16.0,94.0,11.0,-13.0,66.0,148.0,62.0,37.0,52.0,-5.0,8.0,19.0,72.0,29.0,68.0,78.0,45.0,-19.0,48.0,18.0
2022-04-14,127.0,-1.0,94.0,23.0,1.0,83.0,179.0,87.0,40.0,61.0,-32.0,13.0,35.0,106.0,16.0,73.0,87.0,102.0,-34.0,58.0,24.0
2022-04-15,103.0,28.0,78.0,28.0,-12.0,63.0,182.0,90.0,37.0,77.0,-32.0,13.0,31.0,90.0,4.0,64.0,63.0,109.0,-28.0,40.0,27.0
2022-04-16,101.0,12.0,83.0,15.0,-10.0,51.0,173.0,94.0,14.0,61.0,-7.0,10.0,21.0,82.0,19.0,46.0,53.0,65.0,-21.0,-1.0,28.0
2022-04-17,131.0,15.0,87.0,-3.0,-24.0,109.0,178.0,127.0,6.0,38.0,7.0,11.0,16.0,80.0,36.0,34.0,78.0,46.0,-8.0,-5.0,21.0
2022-04-18,140.0,13.0,92.0,-4.0,-16.0,68.0,224.0,171.0,36.0,202.0,-20.0,15.0,5.0,69.0,43.0,24.0,230.0,54.0,-26.0,-7.0,5.0
2022-04-19,106.0,-20.0,88.0,-1.0,-16.0,7.0,124.0,94.0,28.0,59.0,-3.0,15.0,6.0,59.0,40.0,42.0,34.0,15.0,-38.0,-6.0,15.0
2022-04-20,118.0,-5.0,87.0,15.0,-12.0,17.0,116.0,71.0,37.0,37.0,-8.0,9.0,7.0,58.0,37.0,26.0,68.0,-2.0,-27.0,-6.0,22.0
2022-04-21,110.0,-5.0,85.0,42.0,-19.0,27.0,130.0,77.0,39.0,13.0,-18.0,12.0,6.0,55.0,13.0,64.0,50.0,14.0,-30.0,-7.0,29.0
2022-04-22,105.0,-17.0,69.0,24.0,-16.0,17.0,144.0,67.0,32.0,19.0,-9.0,9.0,4.0,49.0,0.0,37.0,6.0,1.0,-21.0,-11.0,27.0
2022-04-23,92.0,-3.0,86.0,14.0,-24.0,77.0,140.0,17.0,17.0,37.0,-2.0,10.0,8.0,59.0,14.0,61.0,51.0,-1.0,-25.0,-17.0,59.0
2022-04-24,127.0,4.0,90.0,10.0,-33.0,1.0,65.0,40.0,10.0,34.0,-21.0,13.0,10.0,64.0,35.0,83.0,44.0,19.0,-8.0,-5.0,39.0
2022-04-25,128.0,13.0,97.0,-4.0,-21.0,0.0,95.0,72.0,47.0,167.0,-6.0,15.0,4.0,64.0,47.0,90.0,84.0,38.0,-27.0,-3.0,16.0
2022-04-26,108.0,-31.0,95.0,-3.0,-26.0,31.0,124.0,83.0,53.0,42.0,-23.0,17.0,3.0,54.0,40.0,75.0,41.0,18.0,-24.0,-5.0,17.0
