date,Antigua and Barbuda,Australia,Bangladesh,Brazil,Chile,Czechia,Denmark,France,Indonesia,Italy,Japan,Malaysia,Mexico,Philippines,Saudi Arabia,Serbia,Slovenia,Spain,Taiwan,Thailand,United States
2021-01-07,-2.0,-11.0,2.0,-20.0,-30.0,-56.0,-44.0,-39.0,-16.0,-26.0,-21.0,-20.0,-33.0,-36.0,-15.0,-69.0,-61.0,-35.0,-20.0,-21.0,-24.0
2021-01-08,-5.0,-13.0,3.0,-18.0,-30.0,-57.0,-46.0,-39.0,-18.0,-27.0,-27.0,-22.0,-36.0,-36.0,-18.0,-37.0,-62.0,-45.0,-17.0,-22.0,-26.0
2021-01-09,-4.0,-21.0,0.0,-20.0,-55.0,-64.0,-51.0,-39.0,-22.0,-51.0,-27.0,-24.0,-37.0,-34.0,-17.0,-34.0,-62.0,-58.0,-12.0,-21.0,-23.0
2021-01-10,-8.0,-20.0,5.0,-27.0,-59.0,-63.0,-44.0,-46.0,-20.0,-66.0,-20.0,-24.0,-41.0,-36.0,-9.0,-39.0,-82.0,-58.0,-5.0,-20.0,-26.0
2021-01-11,-5.0,-16.0,2.0,-19.0,-27.0,-51.0,-42.0,-35.0,-18.0,-30.0,-7.0,-20.0,-34.0,-34.0,-13.0,-20.0,-57.0,-36.0,-20.0,-17.0,-25.0
2021-01-12,-13.0,-12.0,1.0,-23.0,-28.0,-53.0,-40.0,-39.0,-22.0,-30.0,-23.0,-14.0,-35.0,-35.0,-14.0,-19.0,-59.0,-40.0,-13.0,-17.0,-23.0
2021-01-13,-13.0,-12.0,-3.0,-24.0,-31.0,-53.0,-44.0,-41.0,-23.0,-33.0,-21.0,-50.0,-37.0,-38.0,-16.0,-23.0,-59.0,-42.0,-13.0,-18.0,-23.0
2021-01-14,-7.0,-14.0,-2.0,-27.0,-40.0,-54.0,-42.0,-44.0,-25.0,-36.0,-22.0,-50.0,-37.0,-39.0,-18.0,-30.0,-59.0,-43.0,-13.0,-19.0,-25.0
2021-01-15,-9.0,-14.0,-4.0,-28.0,-39.0,-56.0,-46.0,-44.0,-30.0,-39.0,-25.0,-53.0,-38.0,-40.0,-22.0,-31.0,-59.0,-46.0,-11.0,-22.0,-27.0
2021-01-16,-13.0,-13.0,-8.0,-29.0,-62.0,-64.0,-51.0,-51.0,-32.0,-44.0,-25.0,-57.0,-39.0,-38.0,-21.0,-34.0,-62.0,-52.0,-14.0,-22.0,-25.0
2021-01-17,-14.0,-12.0,-3.0,-34.0,-64.0,-64.0,-41.0,-50.0,-32.0,-68.0,-25.0,-59.0,-44.0,-41.0,-18.0,-40.0,-79.0,-55.0,-14.0,-21.0,-25.0
2021-01-18,-14.0,-14.0,-4.0,-29.0,-36.0,-54.0,-42.0,-42.0,-30.0,-41.0,-25.0,-50.0,-36.0,-39.0,-21.0,-24.0,-57.0,-40.0,-16.0,-17.0,-22.0
2021-01-19,-18.0,-14.0,-4.0,-29.0,-37.0,-52.0,-42.0,-43.0,-29.0,-40.0,-23.0,-50.0,-37.0,-40.0,-22.0,-21.0,-58.0,-43.0,-16.0,-18.0,-26.0
2021-01-20,-14.0,-12.0,-5.0,-27.0,-38.0,-50.0,-44.0,-41.0,-28.0,-42.0,-21.0,-49.0,-38.0,-43.0,-23.0,-28.0,-59.0,-47.0,-14.0,-16.0,-26.0
2021-01-21,-10.0,-13.0,-2.0,-27.0,-39.0,-51.0,-42.0,-44.0,-27.0,-42.0,-22.0,-48.0,-37.0,-41.0,-22.0,-22.0,-58.0,-47.0,-13.0,-18.0,-26.0
2021-01-22,-9.0,-10.0,-1.0,-26.0,-38.0,-53.0,-45.0,-45.0,-29.0,-45.0,-27.0,-56.0,-39.0,-42.0,-23.0,-26.0,-61.0,-52.0,-15.0,-19.0,-26.0
2021-01-23,-12.0,-11.0,-3.0,-28.0,-61.0,-63.0,-50.0,-41.0,-27.0,-50.0,-28.0,-58.0,-39.0,-39.0,-22.0,-28.0,-63.0,-58.0,-14.0,-18.0,-25.0
2021-01-24,-15.0,-12.0,0.0,-33.0,-63.0,-62.0,-39.0,-41.0,-32.0,-63.0,-29.0,-59.0,-44.0,-41.0,-20.0,-26.0,-82.0,-59.0,-10.0,-16.0,-28.0
2021-01-25,-13.0,-2.0,0.0,-30.0,-36.0,-50.0,-40.0,-38.0,-25.0,-38.0,-20.0,-50.0,-38.0,-37.0,-21.0,-19.0,-57.0,-45.0,-12.0,-14.0,-28.0
2021-01-26,-17.0,-23.0,-2.0,-30.0,-37.0,-51.0,-39.0,-38.0,-27.0,-36.0,-20.0,-50.0,-37.0,-39.0,-20.0,-23.0,-57.0,-46.0,-14.0,-14.0,-28.0
2021-01-27,-11.0,-14.0,-4.0,-28.0,-38.0,-50.0,-43.0,-41.0,-26.0,-38.0,-22.0,-50.0,-37.0,-40.0,-15.0,-26.0,-57.0,-47.0,-17.0,-13.0,-25.0
2021-01-28,-3.0,-15.0,1.0,-28.0,-39.0,-52.0,-40.0,-42.0,-24.0,-37.0,-23.0,-50.0,-36.0,-39.0,-13.0,-24.0,-57.0,-46.0,-17.0,-14.0,-26.0
2021-01-29,-16.0,-14.0,4.0,-24.0,-38.0,-56.0,-39.0,-42.0,-27.0,-39.0,-26.0,-52.0,-35.0,-36.0,-14.0,-26.0,-57.0,-49.0,-12.0,-13.0,-25.0
2021-01-30,-17.0,-9.0,2.0,-31.0,-63.0,-64.0,-46.0,-39.0,-27.0,-43.0,-21.0,-54.0,-34.0,-33.0,-16.0,-20.0,-57.0,-58.0,-12.0,-11.0,-22.0
2021-01-31,-25.0,-9.0,5.0,-36.0,-63.0,-57.0,-36.0,-45.0,-24.0,-58.0,-19.0,-55.0,-39.0,-35.0,-13.0,-37.0,-82.0,-60.0,-8.0,-8.0,-27.0
2021-02-01,-17.0,-18.0,4.0,-26.0,-32.0,-51.0,-37.0,-43.0,-23.0,-28.0,-23.0,-49.0,-35.0,-34.0,-13.0,-18.0,-55.0,-43.0,-11.0,-9.0,-29.0
2021-02-02,-23.0,-19.0,5.0,-27.0,-32.0,-51.0,-37.0,-41.0,-22.0,-26.0,-18.0,-49.0,-32.0,-35.0,-10.0,-17.0,-56.0,-45.0,-13.0,-8.0,-26.0
2021-02-03,-26.0,-17.0,2.0,-26.0,-35.0,-53.0,-42.0,-44.0,-25.0,-30.0,-23.0,-49.0,-33.0,-38.0,-10.0,-16.0,-58.0,-46.0,-12.0,-9.0,-20.0
2021-02-04,-25.0,-18.0,3.0,-26.0,-37.0,-51.0,-40.0,-44.0,-24.0,-30.0,-23.0,-48.0,-34.0,-39.0,-12.0,-18.0,-54.0,-46.0,-10.0,-11.0,-23.0
2021-02-05,-27.0,-15.0,5.0,-22.0,-35.0,-53.0,-41.0,-43.0,-21.0,-31.0,-24.0,-49.0,-36.0,-39.0,-18.0,-18.0,-55.0,-50.0,-8.0,-10.0,-24.0
2021-02-06,-29.0,-9.0,2.0,-23.0,-56.0,-65.0,-47.0,-44.0,-26.0,-34.0,-20.0,-50.0,-36.0,-37.0,-15.0,-17.0,-55.0,-58.0,-11.0,-9.0,-21.0
2021-02-07,-35.0,-10.0,4.0,-32.0,-58.0,-65.0,-39.0,-48.0,-30.0,-50.0,-20.0,-51.0,-42.0,-40.0,-12.0,-22.0,-81.0,-58.0,-5.0,-8.0,-31.0
2021-02-08,-28.0,-14.0,4.0,-24.0,-32.0,-54.0,-40.0,-40.0,-23.0,-28.0,-23.0,-45.0,-34.0,-37.0,-15.0,-19.0,-82.0,-44.0,-1.0,-10.0,-26.0
2021-02-09,-31.0,-14.0,7.0,-23.0,-33.0,-50.0,-38.0,-40.0,-21.0,-27.0,-18.0,-42.0,-33.0,-39.0,-13.0,-14.0,-47.0,-46.0,6.0,-10.0,-25.0
2021-02-10,-28.0,-13.0,7.0,-22.0,-36.0,-51.0,-38.0,-45.0,-20.0,-31.0,-15.0,-34.0,-32.0,-37.0,-11.0,-16.0,-51.0,-44.0,5.0,-4.0,-22.0
2021-02-11,-26.0,-13.0,8.0,-24.0,-33.0,-52.0,-38.0,-45.0,-16.0,-26.0,-2.0,-39.0,-32.0,-33.0,-13.0,-25.0,-49.0,-43.0,-25.0,-11.0,-26.0
2021-02-12,-29.0,-8.0,10.0,-22.0,-31.0,-53.0,-38.0,-46.0,-22.0,-31.0,-21.0,-55.0,-34.0,-38.0,-15.0,-25.0,-50.0,-46.0,-18.0,-7.0,-24.0
2021-02-13,-26.0,-20.0,9.0,-24.0,-46.0,-60.0,-43.0,-42.0,-24.0,-38.0,-19.0,-55.0,-30.0,-36.0,-14.0,-27.0,-51.0,-48.0,-28.0,-9.0,-23.0
2021-02-14,-29.0,-14.0,18.0,-30.0,-45.0,-54.0,-27.0,-38.0,-26.0,-42.0,-20.0,-48.0,-30.0,-24.0,-9.0,-22.0,-69.0,-46.0,-12.0,-1.0,-24.0
2021-02-15,-28.0,-21.0,9.0,-28.0,-28.0,-49.0,-36.0,-39.0,-21.0,-29.0,-25.0,-38.0,-32.0,-32.0,-13.0,-21.0,-33.0,-38.0,9.0,-7.0,-34.0
2021-02-16,-38.0,-22.0,9.0,-35.0,-27.0,-49.0,-37.0,-39.0,-23.0,-26.0,-16.0,-38.0,-30.0,-33.0,-13.0,-21.0,-38.0,-42.0,0.0,-9.0,-33.0
2021-02-17,-35.0,-20.0,10.0,-27.0,-31.0,-50.0,-38.0,-42.0,-21.0,-29.0,-21.0,-38.0,-30.0,-35.0,-13.0,-20.0,-39.0,-41.0,-16.0,-8.0,-27.0
2021-02-18,-35.0,-11.0,12.0,-24.0,-30.0,-48.0,-37.0,-44.0,-24.0,-29.0,-21.0,-37.0,-30.0,-35.0,-13.0,-17.0,-37.0,-40.0,-11.0,-1.0,-33.0
2021-02-19,-35.0,-8.0,12.0,-22.0,-29.0,-50.0,-39.0,-42.0,-23.0,-30.0,-20.0,-37.0,-33.0,-37.0,-15.0,-20.0,-39.0,-42.0,-10.0,0.0,-26.0
2021-02-20,-34.0,-4.0,12.0,-23.0,-47.0,-54.0,-46.0,-42.0,-25.0,-32.0,-16.0,-37.0,-29.0,-34.0,-14.0,-26.0,-35.0,-48.0,-15.0,1.0,-19.0
2021-02-21,-40.0,-6.0,9.0,-31.0,-49.0,-57.0,-31.0,-38.0,-23.0,-43.0,-16.0,-36.0,-33.0,-39.0,-11.0,-16.0,-62.0,-55.0,-6.0,3.0,-19.0
2021-02-22,-32.0,-12.0,9.0,-26.0,-25.0,-46.0,-34.0,-38.0,-21.0,-29.0,-11.0,-33.0,-31.0,-37.0,-15.0,-7.0,-34.0,-38.0,-13.0,0.0,-22.0
2021-02-23,-35.0,-13.0,9.0,-26.0,-26.0,-45.0,-35.0,-36.0,-23.0,-27.0,1.0,-31.0,-29.0,-35.0,-15.0,-6.0,-36.0,-38.0,-16.0,-1.0,-18.0
2021-02-24,-35.0,-11.0,10.0,-26.0,-28.0,-44.0,-37.0,-39.0,-22.0,-28.0,-18.0,-30.0,-29.0,-33.0,-14.0,-14.0,-36.0,-38.0,-16.0,-1.0,-15.0
2021-02-25,-31.0,-11.0,12.0,-26.0,-27.0,-45.0,-35.0,-39.0,-19.0,-28.0,-15.0,-28.0,-27.0,-33.0,-10.0,-12.0,-35.0,-37.0,-12.0,10.0,-17.0
2021-02-26,-30.0,-7.0,13.0,-26.0,-24.0,-48.0,-33.0,-40.0,-19.0,-29.0,-21.0,-29.0,-28.0,-34.0,-14.0,-14.0,-36.0,-38.0,-12.0,10.0,-18.0
2021-02-27,-25.0,-4.0,11.0,-32.0,-41.0,-54.0,-40.0,-42.0,-18.0,-33.0,-15.0,-29.0,-25.0,-30.0,-13.0,-34.0,-39.0,-42.0,-14.0,5.0,-15.0
2021-02-28,-32.0,-5.0,12.0,-40.0,-44.0,-44.0,-27.0,-37.0,-17.0,-40.0,-12.0,-27.0,-27.0,-32.0,-3.0,-30.0,-60.0,-43.0,0.0,7.0,-16.0
2021-03-01,-24.0,-13.0,12.0,-30.0,-22.0,-56.0,-12.0,-34.0,-16.0,-30.0,-15.0,-26.0,-26.0,-30.0,-5.0,-9.0,-36.0,-35.0,8.0,3.0,-17.0
2021-03-02,-28.0,-13.0,13.0,-30.0,-23.0,-54.0,-17.0,-34.0,-18.0,-29.0,-21.0,-27.0,-26.0,-31.0,-4.0,-9.0,-39.0,-34.0,-21.0,3.0,-16.0
2021-03-03,-28.0,-10.0,14.0,-29.0,-25.0,-54.0,-20.0,-38.0,-16.0,-31.0,-12.0,-26.0,-26.0,-33.0,-5.0,-11.0,-38.0,-33.0,-19.0,1.0,-12.0
2021-03-04,-27.0,-10.0,15.0,-30.0,-27.0,-56.0,-19.0,-39.0,-17.0,-32.0,-15.0,-25.0,-26.0,-32.0,-6.0,-11.0,-38.0,-33.0,-18.0,6.0,-15.0
2021-03-05,-29.0,-6.0,18.0,-26.0,-23.0,-59.0,-22.0,-40.0,-17.0,-35.0,-19.0,-23.0,-28.0,-33.0,-9.0,-16.0,-41.0,-35.0,-11.0,4.0,-16.0
2021-03-06,-30.0,-2.0,13.0,-41.0,-55.0,-63.0,-28.0,-40.0,-18.0,-42.0,-13.0,-22.0,-26.0,-31.0,-7.0,-44.0,-37.0,-39.0,-17.0,6.0,-13.0
2021-03-07,-35.0,-3.0,17.0,-51.0,-57.0,-60.0,-22.0,-38.0,-20.0,-50.0,-13.0,-20.0,-28.0,-33.0,-1.0,-52.0,-61.0,-45.0,-10.0,6.0,-12.0
2021-03-08,-28.0,-11.0,15.0,-32.0,-25.0,-50.0,-18.0,-36.0,-18.0,-35.0,-16.0,-21.0,-28.0,-32.0,-5.0,6.0,-28.0,-31.0,-14.0,1.0,-16.0
2021-03-09,-30.0,-12.0,14.0,-35.0,-28.0,-52.0,-19.0,-37.0,-17.0,-38.0,-10.0,-21.0,-27.0,-34.0,-4.0,-12.0,-38.0,-32.0,-15.0,0.0,-14.0
2021-03-10,-30.0,-10.0,15.0,-32.0,-30.0,-51.0,-23.0,-40.0,-14.0,-37.0,-10.0,-21.0,-26.0,-33.0,-4.0,-18.0,-37.0,-31.0,-15.0,1.0,-13.0
2021-03-11,-27.0,-11.0,15.0,-35.0,-33.0,-55.0,-29.0,-43.0,-12.0,-37.0,-10.0,-22.0,-25.0,-35.0,-3.0,-15.0,-38.0,-31.0,-13.0,5.0,-14.0
2021-03-12,-30.0,-6.0,17.0,-34.0,-29.0,-54.0,-26.0,-42.0,-18.0,-37.0,-15.0,-24.0,-25.0,-36.0,-11.0,-19.0,-40.0,-33.0,-8.0,3.0,-14.0
2021-03-13,-29.0,-4.0,10.0,-44.0,-64.0,-63.0,-32.0,-43.0,-17.0,-41.0,-16.0,-23.0,-22.0,-33.0,-5.0,-54.0,-34.0,-36.0,-7.0,4.0,-10.0
2021-03-14,-34.0,-6.0,17.0,-52.0,-66.0,-62.0,-19.0,-45.0,-20.0,-54.0,-7.0,-22.0,-23.0,-35.0,-1.0,-55.0,-79.0,-36.0,-4.0,4.0,-11.0
2021-03-15,-21.0,-10.0,15.0,-38.0,-32.0,-50.0,-20.0,-39.0,-16.0,-48.0,-10.0,-23.0,-24.0,-31.0,-5.0,-20.0,-33.0,-28.0,-13.0,2.0,-14.0
2021-03-16,-27.0,-12.0,15.0,-39.0,-32.0,-51.0,-17.0,-39.0,-18.0,-46.0,-10.0,-23.0,-23.0,-32.0,-5.0,-4.0,-35.0,-29.0,-15.0,0.0,-11.0
2021-03-17,-24.0,-9.0,4.0,-40.0,-33.0,-52.0,-20.0,-41.0,-16.0,-46.0,-10.0,-23.0,-23.0,-35.0,-4.0,-52.0,-36.0,-29.0,-16.0,1.0,-4.0
2021-03-18,-24.0,-10.0,16.0,-43.0,-38.0,-51.0,-19.0,-42.0,-17.0,-46.0,-9.0,-21.0,-23.0,-35.0,-3.0,-51.0,-35.0,-27.0,-14.0,6.0,-10.0
2021-03-19,-23.0,-6.0,18.0,-43.0,-34.0,-55.0,-22.0,-39.0,-17.0,-44.0,-9.0,-22.0,-26.0,-36.0,-3.0,-51.0,-35.0,-38.0,-9.0,3.0,-10.0
2021-03-20,-24.0,-6.0,15.0,-49.0,-65.0,-63.0,-29.0,-44.0,-16.0,-55.0,-7.0,-21.0,-23.0,-34.0,-4.0,-54.0,-37.0,-36.0,-8.0,5.0,-6.0
2021-03-21,-25.0,-9.0,16.0,-56.0,-68.0,-66.0,-15.0,-47.0,-17.0,-66.0,-22.0,-21.0,-24.0,-39.0,0.0,-61.0,-62.0,-36.0,-9.0,4.0,-4.0
2021-03-22,-21.0,-13.0,14.0,-41.0,-40.0,-49.0,-18.0,-39.0,-17.0,-43.0,-11.0,-22.0,-26.0,-37.0,-6.0,-35.0,-34.0,-28.0,-23.0,4.0,-9.0
2021-03-23,-25.0,-15.0,14.0,-43.0,-39.0,-50.0,-19.0,-38.0,-18.0,-43.0,-5.0,-21.0,-25.0,-39.0,-5.0,-30.0,-34.0,-29.0,-16.0,5.0,-9.0
2021-03-24,-24.0,-9.0,13.0,-41.0,-38.0,-48.0,-21.0,-40.0,-16.0,-43.0,-6.0,-22.0,-23.0,-41.0,-5.0,-35.0,-33.0,-28.0,-21.0,5.0,-9.0
2021-03-25,-19.0,-8.0,15.0,-41.0,-49.0,-46.0,-18.0,-42.0,-15.0,-43.0,-6.0,-21.0,-21.0,-40.0,-1.0,-31.0,-29.0,-26.0,-12.0,12.0,-10.0
2021-03-26,-21.0,-4.0,11.0,-44.0,-44.0,-47.0,-21.0,-42.0,-14.0,-44.0,-8.0,-21.0,-23.0,-41.0,-2.0,-32.0,-33.0,-30.0,-7.0,9.0,-10.0
2021-03-27,-20.0,-1.0,10.0,-51.0,-88.0,-59.0,-27.0,-44.0,-17.0,-49.0,-6.0,-21.0,-21.0,-39.0,-2.0,-33.0,-34.0,-33.0,-7.0,9.0,-8.0
2021-03-28,-22.0,-2.0,3.0,-59.0,-89.0,-54.0,-21.0,-44.0,-16.0,-60.0,-14.0,-18.0,-22.0,-44.0,5.0,-41.0,-69.0,-31.0,-5.0,12.0,-8.0
2021-03-29,-18.0,-8.0,4.0,-44.0,-50.0,-44.0,-5.0,-37.0,-15.0,-39.0,-5.0,-19.0,-21.0,-49.0,1.0,-21.0,-23.0,-21.0,-13.0,11.0,-8.0
2021-03-30,-21.0,-13.0,-4.0,-43.0,-49.0,-38.0,5.0,-35.0,-17.0,-36.0,-1.0,-17.0,-16.0,-48.0,2.0,-24.0,-22.0,-21.0,-14.0,9.0,-7.0
2021-03-31,-13.0,-7.0,8.0,-37.0,-47.0,-36.0,18.0,-36.0,-13.0,-36.0,-3.0,-15.0,-9.0,-44.0,3.0,-22.0,-14.0,-14.0,-14.0,13.0,-6.0
2021-04-01,4.0,5.0,9.0,-32.0,-42.0,-31.0,-47.0,-33.0,-9.0,-33.0,-8.0,-14.0,-15.0,-62.0,4.0,-20.0,-47.0,-24.0,-5.0,8.0,-4.0
2021-04-02,-66.0,-48.0,8.0,-67.0,-79.0,-79.0,-54.0,-35.0,-7.0,-35.0,-13.0,-16.0,-38.0,-79.0,4.0,-29.0,-48.0,-47.0,7.0,6.0,-6.0
2021-04-03,-13.0,-2.0,10.0,-46.0,-75.0,-59.0,-13.0,-38.0,-12.0,-51.0,-9.0,-16.0,-32.0,-58.0,3.0,-41.0,-56.0,-33.0,-8.0,5.0,-6.0
2021-04-04,-23.0,-21.0,13.0,-57.0,-74.0,-51.0,-46.0,-44.0,-12.0,-76.0,-15.0,-18.0,-28.0,-56.0,5.0,-45.0,-74.0,-30.0,-10.0,1.0,-28.0
2021-04-05,-53.0,-7.0,-29.0,-37.0,-52.0,-82.0,-54.0,-64.0,-10.0,-71.0,-12.0,-20.0,-21.0,-44.0,2.0,-8.0,-77.0,-28.0,7.0,8.0,-6.0
2021-04-06,-17.0,-6.0,-24.0,-38.0,-53.0,-47.0,-3.0,-45.0,-12.0,-40.0,-8.0,-18.0,-21.0,-45.0,2.0,-23.0,-59.0,-25.0,-15.0,5.0,-6.0
2021-04-07,-15.0,-6.0,-21.0,-34.0,-54.0,-49.0,-12.0,-47.0,-10.0,-40.0,-10.0,-18.0,-20.0,-47.0,3.0,-28.0,-53.0,-27.0,-15.0,2.0,-4.0
2021-04-08,-12.0,-6.0,-18.0,-33.0,-55.0,-48.0,-14.0,-47.0,-9.0,-38.0,-12.0,-17.0,-20.0,-45.0,3.0,-22.0,-47.0,-26.0,-17.0,0.0,-6.0
2021-04-09,-14.0,-5.0,-12.0,-33.0,-53.0,-45.0,-17.0,-48.0,-8.0,-39.0,-16.0,-17.0,-23.0,-52.0,1.0,-16.0,-47.0,-32.0,-12.0,-3.0,-10.0
2021-04-10,-14.0,-3.0,-4.0,-37.0,-67.0,-50.0,-18.0,-53.0,-8.0,-46.0,-11.0,-15.0,-22.0,-50.0,4.0,-15.0,-45.0,-36.0,-9.0,-7.0,-7.0
2021-04-11,-18.0,-6.0,4.0,-49.0,-71.0,-43.0,-21.0,-54.0,-8.0,-63.0,-11.0,-14.0,-23.0,-53.0,12.0,-16.0,-75.0,-37.0,-3.0,-12.0,-6.0
2021-04-12,-16.0,-5.0,8.0,-33.0,-54.0,-40.0,-9.0,-40.0,-5.0,-37.0,-15.0,-14.0,-24.0,-41.0,10.0,2.0,-36.0,-26.0,-12.0,-4.0,-9.0
2021-04-13,-19.0,-7.0,15.0,-34.0,-54.0,-39.0,-10.0,-41.0,-30.0,-32.0,-16.0,-32.0,-23.0,-41.0,-25.0,-18.0,-42.0,-29.0,-14.0,-13.0,-8.0
2021-04-14,-15.0,-5.0,-52.0,-32.0,-54.0,-38.0,-11.0,-46.0,-25.0,-32.0,-17.0,-32.0,-19.0,-42.0,-22.0,-23.0,-35.0,-29.0,-16.0,-17.0,-7.0
2021-04-15,-9.0,-5.0,-46.0,-32.0,-54.0,-41.0,-10.0,-45.0,-22.0,-34.0,-9.0,-31.0,-16.0,-38.0,-22.0,-17.0,-31.0,-30.0,-12.0,-17.0,-10.0
2021-04-16,-9.0,-3.0,-47.0,-32.0,-52.0,-43.0,-13.0,-47.0,-20.0,-35.0,-15.0,-31.0,-19.0,-40.0,-21.0,-17.0,-32.0,-31.0,-7.0,-19.0,-11.0
2021-04-17,-5.0,-2.0,-43.0,-35.0,-63.0,-50.0,-17.0,-52.0,-23.0,-39.0,-18.0,-32.0,-18.0,-40.0,-21.0,-25.0,-33.0,-33.0,-7.0,-20.0,-8.0
2021-04-18,-13.0,-2.0,-37.0,-46.0,-68.0,-44.0,-3.0,-48.0,-23.0,-56.0,-11.0,-31.0,-18.0,-44.0,-16.0,-30.0,-69.0,-33.0,-4.0,-21.0,-5.0
2021-04-19,-9.0,-8.0,-38.0,-30.0,-50.0,-38.0,-5.0,-40.0,-18.0,-31.0,-14.0,-30.0,-21.0,-39.0,-17.0,-9.0,-26.0,-26.0,-12.0,-14.0,-10.0
2021-04-20,-14.0,-11.0,-35.0,-26.0,-51.0,-32.0,-3.0,-40.0,-17.0,-28.0,-9.0,-29.0,-19.0,-38.0,-16.0,-5.0,-26.0,-28.0,-12.0,-15.0,-8.0
2021-04-21,-12.0,-7.0,-36.0,-45.0,-52.0,-32.0,-3.0,-45.0,-15.0,-30.0,-12.0,-29.0,-19.0,-39.0,-15.0,-4.0,-23.0,-29.0,-13.0,-16.0,-9.0
2021-04-22,-12.0,-7.0,-33.0,-29.0,-52.0,-36.0,-4.0,-44.0,-16.0,-32.0,-13.0,-28.0,-18.0,-40.0,-17.0,-2.0,-22.0,-28.0,-12.0,-18.0,-9.0
2021-04-23,-8.0,-4.0,-35.0,-28.0,-50.0,-37.0,-6.0,-45.0,-16.0,-32.0,-14.0,-27.0,-20.0,-41.0,-15.0,-9.0,-22.0,-28.0,-8.0,-22.0,-11.0
2021-04-24,-6.0,-5.0,-33.0,-29.0,-61.0,-39.0,-7.0,-50.0,-17.0,-35.0,-10.0,-27.0,-20.0,-38.0,-17.0,-6.0,-14.0,-33.0,-6.0,-25.0,-9.0
2021-04-25,-13.0,-16.0,-18.0,-40.0,-66.0,-37.0,4.0,-46.0,-17.0,-47.0,-15.0,-28.0,-20.0,-42.0,-7.0,1.0,-25.0,-39.0,-7.0,-26.0,-6.0
2021-04-26,-10.0,-11.0,-17.0,-28.0,-49.0,-32.0,-3.0,-42.0,-14.0,-23.0,-16.0,-29.0,-21.0,-38.0,-10.0,-1.0,-7.0,-26.0,-13.0,-22.0,-9.0
2021-04-27,-12.0,-9.0,-14.0,-28.0,-48.0,-30.0,0.0,-41.0,-14.0,-22.0,-12.0,-29.0,-19.0,-38.0,-7.0,-6.0,-72.0,-28.0,-15.0,-25.0,-8.0
2021-04-28,-8.0,-8.0,-14.0,-26.0,-48.0,-29.0,0.0,-44.0,-13.0,-22.0,-13.0,-26.0,-17.0,-38.0,-4.0,-5.0,-15.0,-26.0,-22.0,-23.0,-7.0
2021-04-29,-2.0,-8.0,-12.0,-26.0,-43.0,-33.0,17.0,-44.0,-9.0,-24.0,-11.0,-22.0,-12.0,-37.0,-6.0,11.0,-14.0,-24.0,-14.0,-25.0,-8.0
2021-04-30,3.0,-4.0,-11.0,-20.0,-38.0,-34.0,-41.0,-41.0,-8.0,-20.0,-10.0,-26.0,-7.0,-34.0,-4.0,-17.0,-12.0,-22.0,6.0,-23.0,-8.0
2021-05-01,4.0,0.0,-8.0,-34.0,-74.0,-46.0,3.0,-73.0,-6.0,-49.0,-20.0,-28.0,-15.0,-34.0,-5.0,-31.0,-56.0,-44.0,-6.0,-30.0,-6.0
2021-05-02,-1.0,-3.0,-3.0,-32.0,-56.0,-51.0,7.0,-37.0,-7.0,-32.0,-16.0,-27.0,-14.0,-37.0,1.0,-48.0,-55.0,-13.0,-4.0,-31.0,-4.0
2021-05-03,-43.0,-14.0,0.0,-21.0,-35.0,-31.0,2.0,-32.0,-2.0,-16.0,10.0,-25.0,-15.0,-31.0,-2.0,-11.0,-14.0,-19.0,-13.0,-22.0,-8.0
2021-05-04,0.0,-9.0,3.0,-23.0,-37.0,-28.0,-5.0,-35.0,-3.0,-16.0,11.0,-25.0,-15.0,-33.0,-1.0,7.0,-14.0,-21.0,-13.0,-26.0,-7.0
2021-05-05,1.0,-8.0,4.0,-21.0,-37.0,-34.0,-5.0,-38.0,-1.0,-18.0,-8.0,-22.0,-14.0,-33.0,-1.0,1.0,-18.0,-22.0,-17.0,-25.0,-4.0
2021-05-06,2.0,-8.0,9.0,-20.0,-36.0,-33.0,1.0,-41.0,-2.0,-18.0,-15.0,-24.0,-14.0,-34.0,-4.0,-2.0,-22.0,-21.0,-11.0,-28.0,-6.0
2021-05-07,-1.0,-4.0,11.0,-14.0,-32.0,-34.0,0.0,-38.0,-2.0,-19.0,-23.0,-30.0,-15.0,-36.0,-2.0,-10.0,-25.0,-23.0,-6.0,-29.0,-7.0
2021-05-08,6.0,4.0,13.0,-8.0,-48.0,-53.0,0.0,-52.0,-4.0,-21.0,-21.0,-31.0,-13.0,-32.0,-3.0,-6.0,-10.0,-27.0,-7.0,-32.0,-3.0
2021-05-09,-2.0,4.0,13.0,-26.0,-56.0,-11.0,19.0,-40.0,-2.0,-25.0,-18.0,-30.0,-11.0,-29.0,8.0,2.0,-17.0,-32.0,-2.0,-31.0,-2.0
2021-05-10,-6.0,-9.0,19.0,-21.0,-31.0,-10.0,4.0,-35.0,6.0,-17.0,-18.0,-30.0,0.0,-32.0,9.0,14.0,-9.0,-21.0,-11.0,-25.0,-9.0
2021-05-11,-10.0,-10.0,21.0,-22.0,-31.0,-10.0,5.0,-33.0,8.0,-21.0,-17.0,-26.0,-17.0,-33.0,14.0,15.0,-10.0,-20.0,-13.0,-25.0,-8.0
