date,Antigua and Barbuda,Australia,Bangladesh,Brazil,Chile,Czechia,Denmark,France,Indonesia,Italy,Japan,Malaysia,Mexico,Philippines,Saudi Arabia,Serbia,Slovenia,Spain,Taiwan,Thailand,United States
2020-08-08,-38.0,-44.0,-17.0,-18.0,-51.0,2.0,7.0,2.0,-29.0,-5.0,-25.0,-24.0,-38.0,-66.0,-52.0,-13.0,26.0,-33.0,-12.0,-29.0,-20.0
2020-08-09,-51.0,-51.0,-17.0,-27.0,-56.0,-1.0,-2.0,0.0,-32.0,-1.0,-23.0,-27.0,-39.0,-69.0,-49.0,-17.0,17.0,-34.0,-7.0,-30.0,-22.0
2020-08-10,-40.0,-49.0,-17.0,-28.0,-56.0,-15.0,-14.0,-23.0,-32.0,-22.0,-42.0,-29.0,-42.0,-65.0,-47.0,-16.0,-15.0,-34.0,-13.0,-29.0,-32.0
2020-08-11,-44.0,-47.0,-24.0,-29.0,-54.0,-11.0,-13.0,-26.0,-32.0,-24.0,-28.0,-30.0,-43.0,-64.0,-46.0,-18.0,-17.0,-37.0,-16.0,-26.0,-31.0
2020-08-12,-53.0,-47.0,-18.0,-29.0,-54.0,-9.0,-13.0,-26.0,-32.0,-25.0,-29.0,-31.0,-44.0,-66.0,-47.0,-18.0,-18.0,-37.0,-10.0,-40.0,-32.0
2020-08-13,-49.0,-45.0,-18.0,-29.0,-53.0,-12.0,-14.0,-25.0,-33.0,-24.0,-32.0,-30.0,-43.0,-66.0,-49.0,-16.0,-18.0,-36.0,-12.0,-28.0,-31.0
2020-08-14,-42.0,-47.0,-16.0,-25.0,-51.0,-13.0,-13.0,-21.0,-31.0,-24.0,-34.0,-31.0,-41.0,-66.0,-55.0,-21.0,-17.0,-38.0,-7.0,-28.0,-29.0
2020-08-15,-42.0,-42.0,-18.0,-25.0,-48.0,8.0,3.0,-3.0,-24.0,-17.0,-29.0,-28.0,-33.0,-64.0,-51.0,-14.0,17.0,-36.0,-9.0,-31.0,-21.0
2020-08-16,-49.0,-46.0,-15.0,-36.0,-48.0,8.0,-4.0,0.0,-30.0,0.0,-30.0,-31.0,-33.0,-67.0,-49.0,-12.0,26.0,-34.0,-5.0,-31.0,-24.0
2020-08-17,NA,-48.0,-18.0,-30.0,-51.0,-10.0,-13.0,-22.0,-37.0,-22.0,-26.0,-31.0,-41.0,-64.0,-48.0,-14.0,-16.0,-35.0,-10.0,-27.0,-32.0
2020-08-18,NA,-47.0,-17.0,-32.0,-51.0,-11.0,-15.0,-24.0,-31.0,-24.0,-25.0,-31.0,-42.0,-63.0,-47.0,-23.0,-15.0,-36.0,-11.0,-28.0,-32.0
2020-08-19,NA,-47.0,-18.0,-30.0,-51.0,-8.0,-16.0,-25.0,-28.0,-25.0,-25.0,-23.0,-42.0,-59.0,-48.0,-16.0,-13.0,-39.0,-11.0,-27.0,-32.0
2020-08-20,NA,-47.0,-22.0,-31.0,-50.0,-10.0,-19.0,-25.0,-33.0,-25.0,-26.0,-24.0,-42.0,-57.0,-50.0,-15.0,-11.0,-38.0,-14.0,-26.0,-31.0
2020-08-21,NA,-44.0,-24.0,-32.0,-50.0,-12.0,-16.0,-22.0,-38.0,-26.0,-27.0,-29.0,-41.0,-65.0,-57.0,-18.0,-10.0,-40.0,-8.0,-28.0,-29.0
2020-08-22,NA,-43.0,-21.0,-30.0,-49.0,2.0,-7.0,-1.0,-33.0,-9.0,-28.0,-23.0,-34.0,-60.0,-53.0,-9.0,28.0,-35.0,-14.0,-31.0,-21.0
2020-08-23,NA,-46.0,-15.0,-35.0,-54.0,6.0,-14.0,0.0,-32.0,-5.0,-31.0,-23.0,-34.0,-61.0,-50.0,-9.0,18.0,-36.0,-11.0,-32.0,-23.0
2020-08-24,NA,-48.0,-18.0,-28.0,-50.0,-8.0,-17.0,-22.0,-33.0,-26.0,-24.0,-24.0,-42.0,-56.0,-49.0,-12.0,-11.0,-36.0,-13.0,-28.0,-33.0
2020-08-25,NA,-47.0,-17.0,-28.0,-52.0,-4.0,-16.0,-22.0,-32.0,-26.0,-22.0,-30.0,-43.0,-56.0,-47.0,-18.0,-7.0,-36.0,-12.0,-27.0,-33.0
2020-08-26,NA,-45.0,-18.0,-28.0,-49.0,-6.0,-19.0,-21.0,-33.0,-27.0,-23.0,-30.0,-43.0,-57.0,-48.0,-14.0,-8.0,-38.0,-14.0,-27.0,-32.0
2020-08-27,NA,-45.0,-17.0,-27.0,-49.0,-7.0,-18.0,-21.0,-32.0,-27.0,-24.0,-27.0,-43.0,-58.0,-48.0,-12.0,-5.0,-38.0,-19.0,-26.0,-32.0
2020-08-28,NA,-42.0,-16.0,-23.0,-48.0,-8.0,-18.0,-20.0,-33.0,-27.0,-25.0,-22.0,-41.0,-59.0,-54.0,-13.0,-4.0,-40.0,-12.0,-24.0,-30.0
2020-08-29,NA,-37.0,-17.0,-20.0,-46.0,2.0,-11.0,-7.0,-30.0,-17.0,-26.0,-12.0,-33.0,-55.0,-52.0,-9.0,22.0,-38.0,-15.0,-28.0,-23.0
2020-08-30,NA,-43.0,-23.0,-26.0,-49.0,-4.0,-12.0,-7.0,-32.0,-11.0,-29.0,-13.0,-32.0,-58.0,-47.0,-9.0,-3.0,-35.0,-16.0,-29.0,-22.0
2020-08-31,NA,-47.0,-16.0,-27.0,-47.0,-7.0,-12.0,-18.0,-33.0,-28.0,-23.0,-8.0,-40.0,-63.0,-46.0,-8.0,-14.0,-32.0,-17.0,-22.0,-32.0
2020-09-01,NA,-45.0,-18.0,-27.0,-47.0,-1.0,-10.0,-15.0,-31.0,-23.0,-22.0,-22.0,-40.0,-54.0,-47.0,-7.0,7.0,-30.0,-15.0,-21.0,-31.0
2020-09-02,NA,-45.0,-16.0,-25.0,-47.0,4.0,-14.0,-15.0,-32.0,-26.0,-25.0,-28.0,-41.0,-57.0,-48.0,-9.0,4.0,-31.0,-16.0,-25.0,-32.0
2020-09-03,NA,-44.0,-17.0,-23.0,-47.0,1.0,-15.0,-13.0,-32.0,-24.0,-24.0,-28.0,-41.0,-58.0,-49.0,-9.0,3.0,-31.0,-16.0,-16.0,-28.0
2020-09-04,NA,-43.0,-15.0,-17.0,-46.0,4.0,-14.0,-9.0,-33.0,-23.0,-24.0,-26.0,-41.0,-60.0,-55.0,-10.0,8.0,-32.0,-10.0,-34.0,-25.0
2020-09-05,NA,-37.0,-14.0,-12.0,-44.0,9.0,-10.0,-6.0,-30.0,-10.0,-27.0,-22.0,-34.0,-57.0,-53.0,-5.0,24.0,-30.0,-14.0,-30.0,-18.0
2020-09-06,NA,-43.0,-13.0,-23.0,-48.0,1.0,-14.0,-5.0,-32.0,-4.0,-35.0,-24.0,-35.0,-58.0,-48.0,-6.0,19.0,-33.0,-12.0,-28.0,-24.0
2020-09-07,NA,-46.0,-14.0,-49.0,-45.0,1.0,-15.0,-10.0,-33.0,-24.0,-29.0,-27.0,-40.0,-57.0,-48.0,-6.0,0.0,-30.0,-13.0,-36.0,-40.0
2020-09-08,NA,-45.0,-12.0,-22.0,-46.0,5.0,-16.0,-9.0,-32.0,-21.0,-21.0,-27.0,-42.0,-55.0,-47.0,-7.0,4.0,-30.0,-13.0,-23.0,-31.0
2020-09-09,NA,-46.0,-14.0,-23.0,-44.0,3.0,-22.0,-12.0,-33.0,-22.0,-22.0,-28.0,-42.0,-58.0,-48.0,-9.0,1.0,-30.0,-12.0,-24.0,-32.0
2020-09-10,NA,-43.0,-13.0,-21.0,-43.0,-2.0,-17.0,-10.0,-32.0,-21.0,-20.0,-26.0,-41.0,-58.0,-48.0,-6.0,3.0,-27.0,-13.0,-24.0,-32.0
2020-09-11,-38.0,-41.0,-8.0,-18.0,-44.0,2.0,-16.0,-6.0,-33.0,-20.0,-21.0,-27.0,-40.0,-59.0,-55.0,-8.0,6.0,-33.0,-7.0,-26.0,-30.0
2020-09-12,-42.0,-37.0,-8.0,-15.0,-42.0,11.0,-13.0,-4.0,-30.0,-7.0,-25.0,-24.0,-32.0,-55.0,-51.0,-4.0,24.0,-28.0,-13.0,-29.0,-22.0
2020-09-13,-52.0,-41.0,-8.0,-22.0,-46.0,6.0,-16.0,-1.0,-33.0,-4.0,-25.0,-25.0,-32.0,-57.0,-47.0,-4.0,21.0,-31.0,-9.0,-29.0,-25.0
2020-09-14,-36.0,-44.0,-10.0,-23.0,-41.0,-1.0,-15.0,-11.0,-41.0,-18.0,-19.0,-29.0,-37.0,-57.0,-47.0,-6.0,3.0,-26.0,-13.0,-26.0,-33.0
2020-09-15,-43.0,-43.0,-9.0,-24.0,-39.0,2.0,-14.0,-10.0,-40.0,-16.0,-17.0,-23.0,-40.0,-55.0,-46.0,-5.0,6.0,-26.0,-13.0,-25.0,-32.0
2020-09-16,-45.0,-42.0,-10.0,-24.0,-38.0,1.0,-18.0,-11.0,-39.0,-16.0,-18.0,-25.0,-62.0,-55.0,-47.0,-9.0,1.0,-27.0,-12.0,-24.0,-32.0
2020-09-17,-42.0,-43.0,-13.0,-23.0,-39.0,-4.0,-18.0,-13.0,-39.0,-16.0,-19.0,-29.0,-41.0,-57.0,-50.0,-8.0,0.0,-28.0,-13.0,-26.0,-32.0
2020-09-18,-37.0,-41.0,-10.0,-20.0,-73.0,0.0,-17.0,-8.0,-41.0,-15.0,-19.0,-28.0,-41.0,-58.0,-55.0,-10.0,2.0,-30.0,-5.0,-28.0,-30.0
2020-09-19,-44.0,-36.0,-9.0,-16.0,-68.0,8.0,-13.0,-10.0,-39.0,-7.0,-12.0,-24.0,-33.0,-54.0,-50.0,-2.0,15.0,-31.0,-8.0,-32.0,-21.0
2020-09-20,-47.0,-44.0,-11.0,-28.0,-56.0,6.0,-16.0,-7.0,-44.0,-4.0,-7.0,-26.0,-32.0,-56.0,-47.0,-4.0,13.0,-33.0,-8.0,-32.0,-24.0
2020-09-21,-42.0,-44.0,-11.0,-26.0,-45.0,-2.0,-19.0,-11.0,-41.0,-19.0,-25.0,-28.0,-39.0,-56.0,-44.0,-3.0,1.0,-27.0,-11.0,-27.0,-33.0
2020-09-22,-45.0,-44.0,-12.0,-29.0,-42.0,1.0,-19.0,-11.0,-40.0,-19.0,-34.0,-30.0,-41.0,-55.0,-40.0,-6.0,-1.0,-24.0,-10.0,-25.0,-34.0
2020-09-23,-45.0,-44.0,-8.0,-25.0,-43.0,0.0,-21.0,-13.0,-39.0,-17.0,-18.0,-28.0,-42.0,-57.0,-48.0,-8.0,-2.0,-25.0,-8.0,-23.0,-33.0
2020-09-24,-45.0,-44.0,-9.0,-23.0,-43.0,-3.0,-23.0,-14.0,-38.0,-17.0,-22.0,-24.0,-42.0,-58.0,-48.0,-5.0,-1.0,-29.0,-12.0,-25.0,-33.0
2020-09-25,-40.0,-44.0,-9.0,-20.0,-44.0,-12.0,-27.0,-12.0,-39.0,-19.0,-19.0,-23.0,-40.0,-59.0,-50.0,-9.0,-6.0,-27.0,-9.0,-24.0,-31.0
2020-09-26,-42.0,-39.0,-7.0,-17.0,-41.0,-25.0,-22.0,-17.0,-36.0,-10.0,-20.0,-19.0,-32.0,-54.0,-47.0,-9.0,-2.0,-29.0,-8.0,-23.0,-23.0
2020-09-27,-49.0,-40.0,-1.0,-22.0,-44.0,-12.0,-20.0,-20.0,-39.0,-17.0,-20.0,-21.0,-32.0,-55.0,-41.0,-6.0,-5.0,-33.0,-16.0,-27.0,-25.0
2020-09-28,-42.0,-49.0,-2.0,-25.0,-41.0,-50.0,-24.0,-15.0,-38.0,-19.0,-15.0,-27.0,-40.0,-55.0,-40.0,-6.0,-9.0,-23.0,-12.0,-26.0,-35.0
2020-09-29,-42.0,-46.0,-4.0,-23.0,-42.0,-3.0,-21.0,-13.0,-36.0,-14.0,-16.0,-29.0,-42.0,-55.0,-38.0,-6.0,3.0,-22.0,-7.0,-26.0,-35.0
2020-09-30,-43.0,-46.0,-4.0,-21.0,-40.0,-1.0,-20.0,-12.0,-35.0,-13.0,-16.0,-29.0,-38.0,-54.0,-38.0,-7.0,5.0,-22.0,12.0,-23.0,-33.0
2020-10-01,-49.0,-44.0,-6.0,-19.0,-40.0,-6.0,-22.0,-13.0,-34.0,-14.0,-18.0,-29.0,-37.0,-55.0,-43.0,-4.0,6.0,-22.0,-5.0,-23.0,-31.0
2020-10-02,-37.0,-41.0,-4.0,-10.0,-35.0,-2.0,-23.0,-13.0,-36.0,-16.0,-19.0,-29.0,-35.0,-56.0,-47.0,3.0,4.0,-24.0,-12.0,-23.0,-29.0
2020-10-03,-41.0,-33.0,-2.0,-6.0,-35.0,1.0,-19.0,-15.0,-32.0,-10.0,-17.0,-28.0,-27.0,-52.0,-45.0,7.0,-6.0,-25.0,-8.0,-26.0,-20.0
2020-10-04,-51.0,-35.0,0.0,-16.0,-38.0,-4.0,-22.0,-17.0,-33.0,-10.0,-18.0,-31.0,-25.0,-52.0,-41.0,4.0,-1.0,-32.0,-1.0,-26.0,-24.0
2020-10-05,-39.0,-55.0,-1.0,-13.0,-36.0,-13.0,-20.0,-13.0,-35.0,-14.0,-17.0,-33.0,-36.0,-54.0,-40.0,7.0,4.0,-18.0,-9.0,-26.0,-32.0
2020-10-06,-44.0,-45.0,-1.0,-12.0,-36.0,-9.0,-21.0,-12.0,-34.0,-13.0,-16.0,-35.0,-38.0,-53.0,-40.0,4.0,8.0,-18.0,-9.0,-26.0,-32.0
2020-10-07,-35.0,-45.0,-1.0,-12.0,-37.0,-9.0,-23.0,-13.0,-35.0,-15.0,-17.0,-37.0,-40.0,-56.0,-41.0,-2.0,-3.0,-21.0,-7.0,-26.0,-33.0
2020-10-08,-35.0,-46.0,1.0,-12.0,-36.0,-12.0,-24.0,-13.0,-32.0,-14.0,-20.0,-36.0,-39.0,-56.0,-42.0,-5.0,4.0,-20.0,2.0,-28.0,-31.0
2020-10-09,-36.0,-42.0,1.0,-11.0,-35.0,-12.0,-21.0,-11.0,-38.0,-13.0,-21.0,-37.0,-38.0,-57.0,-47.0,1.0,4.0,-21.0,-9.0,-27.0,-29.0
2020-10-10,-40.0,-35.0,-1.0,-1.0,-35.0,-22.0,-17.0,-15.0,-35.0,-7.0,-30.0,-37.0,-29.0,-53.0,-46.0,5.0,6.0,-27.0,-11.0,-28.0,-22.0
2020-10-11,-45.0,-39.0,1.0,-12.0,-38.0,-22.0,-20.0,-19.0,-35.0,-25.0,-18.0,-39.0,-29.0,-57.0,-42.0,1.0,-38.0,-31.0,-6.0,-31.0,-25.0
2020-10-12,-33.0,-43.0,1.0,-40.0,-61.0,-22.0,-28.0,-15.0,-35.0,-19.0,-17.0,-39.0,-38.0,-55.0,-41.0,-2.0,-3.0,-46.0,-9.0,-28.0,-36.0
2020-10-13,-38.0,-42.0,1.0,-11.0,-32.0,-22.0,-25.0,-15.0,-36.0,-16.0,-16.0,-34.0,-38.0,-53.0,-40.0,-8.0,-1.0,-19.0,-10.0,-41.0,-33.0
2020-10-14,-47.0,-41.0,0.0,-12.0,-33.0,-36.0,-29.0,-15.0,-35.0,-19.0,-16.0,-51.0,-36.0,-57.0,-40.0,1.0,1.0,-22.0,-6.0,-24.0,-31.0
2020-10-15,-36.0,-40.0,2.0,-12.0,-32.0,-30.0,-28.0,-14.0,-32.0,-24.0,-15.0,-51.0,-34.0,-53.0,-41.0,-5.0,-13.0,-21.0,-9.0,-23.0,-30.0
2020-10-16,-39.0,-38.0,5.0,-10.0,-32.0,-34.0,-31.0,-10.0,-35.0,-19.0,-16.0,-53.0,-33.0,-53.0,-47.0,-4.0,-10.0,-21.0,-2.0,-26.0,-30.0
2020-10-17,-45.0,-34.0,3.0,-4.0,-33.0,-32.0,-16.0,-13.0,-29.0,-14.0,-20.0,-54.0,-24.0,-49.0,-47.0,-9.0,-19.0,-24.0,-5.0,-34.0,-20.0
2020-10-18,-48.0,-41.0,4.0,-11.0,-38.0,-29.0,-21.0,-10.0,-31.0,-15.0,-11.0,-58.0,-23.0,-52.0,-42.0,-8.0,-17.0,-30.0,-2.0,-34.0,-23.0
2020-10-19,-37.0,-41.0,3.0,-16.0,-35.0,-31.0,-22.0,-21.0,-34.0,-21.0,-16.0,-51.0,-35.0,-53.0,-42.0,-1.0,-28.0,-21.0,-10.0,-29.0,-33.0
2020-10-20,-46.0,-40.0,2.0,-12.0,-32.0,-29.0,-22.0,-22.0,-32.0,-21.0,-15.0,-50.0,-36.0,-55.0,-41.0,-2.0,-28.0,-25.0,-9.0,-28.0,-32.0
2020-10-21,-50.0,-38.0,2.0,-11.0,-32.0,-26.0,-25.0,-21.0,-34.0,-22.0,-15.0,-50.0,-36.0,-56.0,-41.0,-3.0,-30.0,-24.0,-8.0,-26.0,-32.0
2020-10-22,-38.0,-38.0,-7.0,-10.0,-31.0,-36.0,-23.0,-21.0,-31.0,-22.0,-17.0,-52.0,-36.0,-54.0,-40.0,1.0,-29.0,-24.0,-12.0,-21.0,-31.0
2020-10-23,-36.0,-39.0,-20.0,-7.0,-31.0,-39.0,-24.0,-21.0,-32.0,-28.0,-18.0,-54.0,-34.0,-56.0,-46.0,-2.0,-31.0,-21.0,-3.0,-38.0,-30.0
2020-10-24,-45.0,-38.0,2.0,-4.0,-31.0,-31.0,-23.0,-17.0,-28.0,-25.0,-11.0,-53.0,-25.0,-51.0,-46.0,-5.0,-37.0,-26.0,-4.0,-32.0,-23.0
2020-10-25,-50.0,-43.0,10.0,-13.0,12.0,-29.0,-31.0,-20.0,-30.0,-26.0,-9.0,-57.0,-24.0,-55.0,-40.0,-9.0,-25.0,-37.0,-4.0,-28.0,-27.0
2020-10-26,-39.0,-44.0,-3.0,-12.0,-33.0,-37.0,-27.0,-26.0,-32.0,-32.0,-15.0,-51.0,-34.0,-59.0,-40.0,2.0,-35.0,-23.0,-8.0,-25.0,-34.0
2020-10-27,-42.0,-40.0,6.0,-11.0,-32.0,-35.0,-25.0,-25.0,-25.0,-29.0,-15.0,-49.0,-36.0,-51.0,-38.0,1.0,-43.0,-22.0,-8.0,-25.0,-33.0
2020-10-28,-49.0,-38.0,3.0,-12.0,-32.0,-56.0,-27.0,-24.0,-20.0,-30.0,-16.0,-46.0,-36.0,-52.0,-38.0,-6.0,-38.0,-24.0,-9.0,-24.0,-34.0
2020-10-29,-40.0,-39.0,1.0,-12.0,-31.0,-45.0,-28.0,-13.0,-25.0,-32.0,-16.0,-53.0,-35.0,-52.0,-37.0,-7.0,-41.0,-23.0,-13.0,-26.0,-35.0
2020-10-30,-36.0,-35.0,6.0,-13.0,-26.0,-47.0,-29.0,-48.0,-34.0,-31.0,-17.0,-52.0,-32.0,-53.0,-43.0,-9.0,-41.0,-26.0,-4.0,-23.0,-32.0
2020-10-31,-36.0,-31.0,1.0,-7.0,-30.0,-38.0,-28.0,-52.0,-29.0,-27.0,-11.0,-51.0,-25.0,-48.0,-42.0,-14.0,-36.0,-32.0,-7.0,-17.0,-23.0
2020-11-01,-44.0,-39.0,3.0,-17.0,-34.0,-50.0,-30.0,-49.0,-21.0,-33.0,-12.0,-54.0,-28.0,-70.0,-39.0,-11.0,-37.0,-37.0,-6.0,-23.0,-29.0
2020-11-02,-67.0,-40.0,5.0,-46.0,-32.0,-38.0,-29.0,-42.0,-27.0,-36.0,-17.0,-50.0,-45.0,-65.0,-38.0,-5.0,-41.0,-38.0,-14.0,-23.0,-35.0
2020-11-03,-39.0,-41.0,5.0,-11.0,-30.0,-38.0,-27.0,-42.0,-28.0,-35.0,-36.0,-50.0,-35.0,-51.0,-37.0,-6.0,-38.0,-26.0,-15.0,-24.0,-34.0
2020-11-04,-37.0,-40.0,4.0,-12.0,-31.0,-39.0,-30.0,-44.0,-30.0,-35.0,-16.0,-50.0,-36.0,-54.0,-39.0,-11.0,-46.0,-30.0,-12.0,-25.0,-36.0
2020-11-05,-38.0,-42.0,5.0,-11.0,-30.0,-39.0,-31.0,-43.0,-32.0,-37.0,-17.0,-51.0,-37.0,-54.0,-39.0,-13.0,-42.0,-30.0,-13.0,-24.0,-34.0
2020-11-06,-33.0,-37.0,7.0,-7.0,-30.0,-40.0,-32.0,-44.0,-31.0,-45.0,-18.0,-54.0,-36.0,-56.0,-44.0,-14.0,-42.0,-30.0,-6.0,-26.0,-33.0
2020-11-07,-35.0,-32.0,7.0,1.0,-28.0,-35.0,-33.0,-59.0,-27.0,-43.0,-19.0,-53.0,-30.0,-53.0,-44.0,-8.0,-32.0,-39.0,-9.0,-26.0,-27.0
2020-11-08,-41.0,-36.0,8.0,-6.0,-31.0,-44.0,-32.0,-61.0,-28.0,-46.0,-15.0,-50.0,-28.0,-52.0,-41.0,-14.0,-35.0,-37.0,-7.0,-25.0,-29.0
2020-11-09,-40.0,-41.0,5.0,-11.0,-33.0,-40.0,-32.0,-42.0,-31.0,-45.0,-17.0,-54.0,-35.0,-53.0,-40.0,-15.0,-45.0,-32.0,-13.0,-26.0,-36.0
2020-11-10,-73.0,-39.0,8.0,-11.0,-31.0,-38.0,-29.0,-40.0,-29.0,-43.0,-16.0,-54.0,-36.0,-51.0,-39.0,-12.0,-44.0,-26.0,-13.0,-25.0,-35.0
2020-11-11,-55.0,-38.0,6.0,-12.0,-31.0,-38.0,-32.0,-72.0,-30.0,-45.0,-17.0,-54.0,-36.0,-56.0,-38.0,-31.0,-44.0,-27.0,-9.0,-24.0,-39.0
2020-11-12,-43.0,-38.0,7.0,-11.0,-31.0,-39.0,-31.0,-41.0,-30.0,-45.0,-17.0,-54.0,-35.0,-73.0,-39.0,-19.0,-44.0,-27.0,-13.0,-24.0,-37.0
2020-11-13,-41.0,-36.0,11.0,-7.0,-31.0,-36.0,-32.0,-43.0,-30.0,-45.0,-18.0,-58.0,-31.0,-57.0,-44.0,-23.0,-45.0,-28.0,-4.0,-24.0,-35.0
2020-11-14,-40.0,-29.0,9.0,0.0,-27.0,-30.0,-33.0,-55.0,-27.0,-45.0,-14.0,-63.0,-21.0,-48.0,-43.0,-17.0,-35.0,-37.0,-6.0,-23.0,-29.0
2020-11-15,-52.0,-35.0,10.0,26.0,-27.0,-40.0,-34.0,-61.0,-28.0,-57.0,-13.0,-63.0,-22.0,-49.0,-39.0,-20.0,-45.0,-40.0,1.0,-22.0,-32.0
2020-11-16,-39.0,-40.0,6.0,-13.0,-32.0,-39.0,-32.0,-41.0,-31.0,-50.0,-17.0,-55.0,-44.0,-50.0,-39.0,-14.0,-63.0,-27.0,-9.0,-23.0,-37.0
2020-11-17,-44.0,-39.0,6.0,-14.0,-32.0,-49.0,-29.0,-40.0,-31.0,-47.0,-17.0,-55.0,-34.0,-49.0,-39.0,-21.0,-51.0,-26.0,-10.0,-21.0,-37.0
2020-11-18,-38.0,-37.0,4.0,-16.0,-30.0,-31.0,-32.0,-42.0,-31.0,-47.0,-17.0,-54.0,-35.0,-51.0,-39.0,-20.0,-52.0,-27.0,-8.0,-18.0,-37.0
2020-11-19,-38.0,-40.0,6.0,-14.0,-30.0,-37.0,-33.0,-43.0,-31.0,-47.0,-18.0,-55.0,-35.0,-51.0,-40.0,-18.0,-56.0,-27.0,-11.0,-24.0,-36.0
2020-11-20,-35.0,-37.0,8.0,-18.0,-30.0,-35.0,-30.0,-43.0,-31.0,-49.0,-19.0,-57.0,-33.0,-52.0,-45.0,-25.0,-58.0,-27.0,-2.0,-30.0,-33.0
2020-11-21,-34.0,-31.0,6.0,-5.0,-26.0,-31.0,-37.0,-55.0,-28.0,-50.0,-15.0,-59.0,-26.0,-46.0,-45.0,-30.0,-42.0,-32.0,-7.0,-24.0,-26.0
2020-11-22,-49.0,-37.0,8.0,-10.0,-28.0,-37.0,-35.0,-59.0,-30.0,-56.0,-12.0,-60.0,-24.0,-48.0,-41.0,-30.0,-44.0,-36.0,-1.0,-21.0,-32.0
2020-11-23,-37.0,-41.0,5.0,-13.0,-32.0,-35.0,-31.0,-42.0,-33.0,-47.0,-38.0,-54.0,-34.0,-51.0,-41.0,-21.0,-54.0,-27.0,-12.0,-22.0,-37.0
2020-11-24,-37.0,-38.0,6.0,-13.0,-30.0,-33.0,-30.0,-41.0,-32.0,-46.0,-17.0,-54.0,-35.0,-49.0,-40.0,-25.0,-54.0,-26.0,-12.0,-21.0,-33.0
2020-11-25,-41.0,-36.0,5.0,-13.0,-30.0,-31.0,-31.0,-42.0,-30.0,-46.0,-18.0,-52.0,-35.0,-50.0,-38.0,-25.0,-55.0,-28.0,-10.0,-19.0,-30.0
2020-11-26,-37.0,-36.0,5.0,-13.0,-30.0,-33.0,-30.0,-41.0,-28.0,-45.0,-18.0,-52.0,-35.0,-49.0,-39.0,-27.0,-55.0,-29.0,-11.0,-19.0,-60.0
2020-11-27,-36.0,-32.0,7.0,-8.0,-29.0,-33.0,-29.0,-42.0,-30.0,-46.0,-20.0,-55.0,-33.0,-50.0,-43.0,-30.0,-57.0,-30.0,-4.0,-21.0,-47.0
2020-11-28,-34.0,-28.0,7.0,-2.0,-23.0,-33.0,-33.0,-39.0,-26.0,-48.0,-21.0,-55.0,-23.0,-42.0,-42.0,-31.0,-46.0,-32.0,-10.0,-19.0,-32.0
2020-11-29,-44.0,-35.0,8.0,4.0,-25.0,-34.0,-35.0,-47.0,-28.0,-52.0,-24.0,-57.0,-21.0,-43.0,-37.0,-35.0,-51.0,-34.0,-7.0,-18.0,-28.0
2020-11-30,-34.0,-37.0,5.0,-13.0,-28.0,-27.0,-30.0,-36.0,-30.0,-43.0,-19.0,-51.0,-32.0,-53.0,-37.0,-29.0,-53.0,-24.0,-13.0,-19.0,-39.0
2020-12-01,-35.0,-37.0,8.0,-12.0,-26.0,-26.0,-27.0,-34.0,-28.0,-44.0,-19.0,-50.0,-32.0,-41.0,-37.0,-29.0,-54.0,-23.0,-14.0,-19.0,-36.0
2020-12-02,-33.0,-35.0,6.0,-12.0,-26.0,-27.0,-31.0,-36.0,-29.0,-48.0,-21.0,-50.0,-33.0,-47.0,-36.0,-33.0,-56.0,-25.0,-11.0,-19.0,-38.0
2020-12-03,-34.0,-34.0,8.0,-11.0,-25.0,-19.0,-31.0,-36.0,-30.0,-44.0,-21.0,-51.0,-33.0,-46.0,-37.0,-34.0,-56.0,-24.0,-15.0,-20.0,-37.0
2020-12-04,-30.0,-30.0,10.0,-7.0,-24.0,-19.0,-32.0,-35.0,-30.0,-45.0,-21.0,-53.0,-32.0,-49.0,-42.0,-35.0,-57.0,-28.0,-5.0,-20.0,-38.0
2020-12-05,-24.0,-26.0,10.0,-2.0,-19.0,-11.0,-32.0,-37.0,-26.0,-48.0,-24.0,-52.0,-22.0,-42.0,-40.0,-33.0,-52.0,-33.0,-6.0,-22.0,-33.0
2020-12-06,-39.0,-30.0,11.0,-12.0,-23.0,-15.0,-35.0,-42.0,-30.0,-55.0,-23.0,-54.0,-21.0,-44.0,-37.0,-36.0,-64.0,-38.0,-1.0,-23.0,-35.0
2020-12-07,-33.0,-38.0,9.0,-12.0,-25.0,-15.0,-34.0,-35.0,-31.0,-46.0,-20.0,-46.0,-32.0,-46.0,-36.0,-33.0,-56.0,-41.0,-12.0,-28.0,-40.0
2020-12-08,-37.0,-35.0,10.0,-15.0,-45.0,-12.0,-31.0,-33.0,-28.0,-67.0,-21.0,-45.0,-34.0,-51.0,-38.0,-31.0,-59.0,-53.0,-15.0,-21.0,-40.0
2020-12-09,-72.0,-34.0,10.0,-12.0,-21.0,-16.0,-41.0,-35.0,-36.0,-42.0,-22.0,-43.0,-33.0,-47.0,-37.0,-38.0,-59.0,-26.0,-14.0,-16.0,-39.0
2020-12-10,-35.0,-33.0,13.0,-10.0,-25.0,-17.0,-41.0,-34.0,-26.0,-40.0,-20.0,-39.0,-31.0,-47.0,-37.0,-29.0,-55.0,-26.0,-13.0,-27.0,-38.0
